DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2024-04-03;23:30;0,145;;;;;211;2,5
2024-04-03;23:40;0,174;;;;;215;2,5
2024-04-03;23:50;0,168;;;;;216;2,4
2024-04-04;00:00;0,159;15,6;13,5;65;1018,3;212;2,6
2024-04-04;00:10;0,18;;;;;206;2,6
2024-04-04;00:20;0,144;;;;;215;1,9
2024-04-04;00:30;0,167;;;;;221;1,9
2024-04-04;00:40;0,146;;;;;213;2,1
2024-04-04;00:50;0,131;;;;;199;2
2024-04-04;01:00;0,158;15,6;13,5;63;1018,2;212;2
2024-04-04;01:10;0,116;;;;;220;2,1
2024-04-04;01:20;0,116;;;;;214;1,7
2024-04-04;01:30;0,11;;;;;222;2
2024-04-04;01:40;0,099;;;;;226;1,7
2024-04-04;01:50;0,103;;;;;225;1,7
2024-04-04;02:00;0,074;15,6;12,7;67;1018,5;228;2,2
2024-04-04;02:10;0,098;;;;;226;2,5
2024-04-04;02:20;0,06;;;;;227;2,4
2024-04-04;02:30;0,051;;;;;224;2,6
2024-04-04;02:40;0,013;;;;;226;2,5
2024-04-04;02:50;0,05;;;;;225;2,5
2024-04-04;03:00;0,017;15,6;12,3;65;1018,6;223;2,8
2024-04-04;03:10;0,035;;;;;220;2,7
2024-04-04;03:20;-0,009;;;;;232;2
2024-04-04;03:30;-0,021;;;;;221;1,8
2024-04-04;03:40;0,012;;;;;227;2,3
2024-04-04;03:50;-0,058;;;;;224;1,9
2024-04-04;04:00;0,012;15,6;12,1;67;1018,8;223;2,3
2024-04-04;04:10;-0,073;;;;;225;2,3
2024-04-04;04:20;-0,068;;;;;231;2,3
2024-04-04;04:30;-0,05;;;;;228;2,2
2024-04-04;04:40;-0,071;;;;;223;2,2
2024-04-04;04:50;-0,073;;;;;220;1,8
2024-04-04;05:00;-0,058;15,5;12,3;67;1019,1;208;2,2
2024-04-04;05:10;-0,112;;;;;220;2,2
2024-04-04;05:20;-0,097;;;;;224;2,1
2024-04-04;05:30;-0,11;;;;;219;2,2
2024-04-04;05:40;-0,098;;;;;223;2,1
2024-04-04;05:50;-0,087;;;;;217;1,9
2024-04-04;06:00;-0,134;15,5;13,8;65;1019,8;226;1,5
2024-04-04;06:10;-0,099;;;;;229;1,5
2024-04-04;06:20;-0,148;;;;;254;1,5
2024-04-04;06:30;-0,124;;;;;275;2,4
2024-04-04;06:40;-0,085;;;;;297;5,2
2024-04-04;06:50;-0,133;;;;;291;5,1
2024-04-04;07:00;-0,079;15,5;15,7;67;1020,5;291;4,2
2024-04-04;07:10;-0,129;;;;;291;4,4
2024-04-04;07:20;-0,129;;;;;292;4,4
2024-04-04;07:30;-0,075;;;;;288;4,3
2024-04-04;07:40;-0,12;;;;;289;4,3
2024-04-04;07:50;-0,062;;;;;295;4,1
2024-04-04;08:00;-0,131;15,5;15,8;66;1021;298;4,3
2024-04-04;08:10;-0,089;;;;;302;4,4
2024-04-04;08:20;-0,094;;;;;303;4,7
2024-04-04;08:30;-0,087;;;;;302;4,7
2024-04-04;08:40;-0,051;;;;;301;4,4
2024-04-04;08:50;-0,074;;;;;304;4,1
2024-04-04;09:00;-0,066;15,6;15,9;66;1021,2;304;3,8
2024-04-04;09:10;-0,059;;;;;302;4,1
2024-04-04;09:20;-0,061;;;;;301;4,4
2024-04-04;09:30;-0,02;;;;;302;4,5
2024-04-04;09:40;-0,012;;;;;305;4,3
2024-04-04;09:50;-0,035;;;;;304;4,2
2024-04-04;10:00;-0,016;15,6;16,1;66;1021,4;302;3,8
2024-04-04;10:10;-0,016;;;;;311;3,4
2024-04-04;10:20;-0,039;;;;;309;3,1
2024-04-04;10:30;0,016;;;;;314;3
2024-04-04;10:40;-0,006;;;;;326;2,8
2024-04-04;10:50;0,009;;;;;334;2,4
