DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2024-06-04;04:50;-0,273;;;;;265;3
2024-06-04;05:00;-0,277;20,7;19,3;45;1015;267;3,5
2024-06-04;05:10;-0,253;;;;;276;4,3
2024-06-04;05:20;-0,288;;;;;278;4,6
2024-06-04;05:30;-0,314;;;;;277;4,6
2024-06-04;05:40;-0,25;;;;;272;4,1
2024-06-04;05:50;-0,336;;;;;258;3,1
2024-06-04;06:00;-0,282;20,7;20,4;52;1015,6;264;2,7
2024-06-04;06:10;-0,306;;;;;273;2,8
2024-06-04;06:20;-0,328;;;;;281;3
2024-06-04;06:30;-0,295;;;;;282;3,6
2024-06-04;06:40;-0,318;;;;;282;3,4
2024-06-04;06:50;-0,277;;;;;280;3,5
2024-06-04;07:00;-0,319;20,8;20,8;56;1015,9;294;3,3
2024-06-04;07:10;-0,301;;;;;298;3,2
2024-06-04;07:20;-0,302;;;;;302;2,8
2024-06-04;07:30;-0,269;;;;;301;2,9
2024-06-04;07:40;-0,257;;;;;302;3
2024-06-04;07:50;-0,282;;;;;308;3,2
2024-06-04;08:00;-0,273;20,8;20,8;56;1016,1;313;3
2024-06-04;08:10;-0,24;;;;;316;2,7
2024-06-04;08:20;-0,24;;;;;324;3
2024-06-04;08:30;-0,225;;;;;329;3,1
2024-06-04;08:40;-0,206;;;;;323;3,2
2024-06-04;08:50;-0,197;;;;;332;2,8
2024-06-04;09:00;-0,193;20,9;21,3;58;1016,1;336;3,1
